id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2082873409,118,Selective release of chromosomal proteins during limited DNAase 1 digestion of avian erythrocyte chromatin,1977-10-01,163,journal-article,562236,2,A5047359621,Lidia C. Boffa,"The Rockefeller University, New York, New York 10021, USA",Rockefeller University,I83399316,1
W2082873409,118,Selective release of chromosomal proteins during limited DNAase 1 digestion of avian erythrocyte chromatin,1977-10-01,163,journal-article,562236,3,A5016971151,Vincent G. Allfrey,"The Rockefeller University, New York, New York 10021, USA",Rockefeller University,I83399316,1
W2010284552,0,Species specific agglutination of eggs by bindin isolated from sea urchin sperm,1977-06-01,138,journal-article,561310,1,A5079367953,Charles G. Glabe,"Department of Zoology, University of California, Davis†","University of California, Davis",I84218800,1
W2010284552,0,Species specific agglutination of eggs by bindin isolated from sea urchin sperm,1977-06-01,138,journal-article,561310,2,A5055183598,Victor D. Vacquier,"Department of Zoology, University of California, Davis†","University of California, Davis",I84218800,1
W2042908459,0,Stability of Met-enkephalin content in brain structures of morphine-dependent or foot shock-stressed rats,1977-08-01,136,journal-article,561312,1,A5018060120,Walter Fratta,"Laboratory of Preclinical Pharmacology, National Institute of Mental Health, Saint Elizabeths Hospital",St. Elizabeths Hospital,I2802104953,1
W2042908459,0,Stability of Met-enkephalin content in brain structures of morphine-dependent or foot shock-stressed rats,1977-08-01,136,journal-article,561312,2,A5024682637,Hongdian Yang,"Laboratory of Preclinical Pharmacology, National Institute of Mental Health, Saint Elizabeths Hospital",St. Elizabeths Hospital,I2802104953,1
W2042908459,0,Stability of Met-enkephalin content in brain structures of morphine-dependent or foot shock-stressed rats,1977-08-01,136,journal-article,561312,3,A5058415147,Jau‐Shyong Hong,"Laboratory of Preclinical Pharmacology, National Institute of Mental Health, Saint Elizabeths Hospital",St. Elizabeths Hospital,I2802104953,1
W2042908459,0,Stability of Met-enkephalin content in brain structures of morphine-dependent or foot shock-stressed rats,1977-08-01,136,journal-article,561312,4,A5051515082,E. Costa,"Laboratory of Preclinical Pharmacology, National Institute of Mental Health, Saint Elizabeths Hospital",St. Elizabeths Hospital,I2802104953,1
W1979266613,0,Increased membrane fluidity precedes fusion of muscle cells,1977-08-01,135,journal-article,561316,1,A5016243293,Joav Prives,"Department of Neurobiology, The Weitzmann Institute of Science, Rehovot, Israel",Weizmann Institute of Science,I53964585,1
W1979266613,0,Increased membrane fluidity precedes fusion of muscle cells,1977-08-01,135,journal-article,561316,2,A5010014902,Meir Shinitzky,"Department of Membrane Research, The Weitzmann Institute of Science, Rehovot, Israel",Weizmann Institute of Science,I53964585,1
W2096152825,110,Translational control of protein synthesis during the early stages of differentiation of the slime mold dictyostelium discoideum,1977-09-01,118,journal-article,561666,1,A5008247451,Thomas H. Alton,,,,1
W2096152825,110,Translational control of protein synthesis during the early stages of differentiation of the slime mold dictyostelium discoideum,1977-09-01,118,journal-article,561666,2,A5076111394,Harvey F. Lodish,"Department of Biology Massachusetts Institute of Technology Cambridge, Massachusetts 02139 USA",Massachusetts Institute of Technology,I63966007,1
W1983853484,127,Protein synthesis in oocytes of xenopus laevis is not regulated by the supply of messenger RNA,1977-06-01,112,journal-article,560911,1,A5052810177,Ronald A. Laskey,"MRC Laboratory of Molecular Biology Hills Road Cambridge, CB2 2QH England",MRC Laboratory of Molecular Biology,I170203145,1
W1983853484,127,Protein synthesis in oocytes of xenopus laevis is not regulated by the supply of messenger RNA,1977-06-01,112,journal-article,560911,2,A5011274671,Anthony D. Mills,"MRC Laboratory of Molecular Biology Hills Road Cambridge, CB2 2QH England",MRC Laboratory of Molecular Biology,I170203145,1
W1983853484,127,Protein synthesis in oocytes of xenopus laevis is not regulated by the supply of messenger RNA,1977-06-01,112,journal-article,560911,3,A5059632675,J. B. Gurdon,"MRC Laboratory of Molecular Biology Hills Road Cambridge, CB2 2QH England",MRC Laboratory of Molecular Biology,I170203145,1
W1983853484,127,Protein synthesis in oocytes of xenopus laevis is not regulated by the supply of messenger RNA,1977-06-01,112,journal-article,560911,4,A5070501746,Geoffrey A. Partington,"MRC Laboratory of Molecular Biology Hills Road Cambridge, CB2 2QH England",MRC Laboratory of Molecular Biology,I170203145,1
W2090703323,120,Selective degradation of integrated murine leukemia proviral DNA by deoxyribonucleases,1977-08-01,99,journal-article,560916,1,A5014890522,Amos Panet,"Departments of Virology and Molecular Biology The Hebrew University-Hadassah Medical School Jerusalem, Israel",Hebrew University of Jerusalem,I197251160,1
W2090703323,120,Selective degradation of integrated murine leukemia proviral DNA by deoxyribonucleases,1977-08-01,99,journal-article,560916,2,A5054894406,Howard Cedar,"Departments of Virology and Molecular Biology The Hebrew University-Hadassah Medical School Jerusalem, Israel",Hebrew University of Jerusalem,I197251160,1
W2025173553,101,"A very large repeating unit of mouse DNA containing the 18S, 28S and 5.8S rRNA genes",1977-08-01,95,journal-article,560915,1,A5057450326,Suzanne Cory,"Molecular Biology Laboratory Walter and Eliza Hall Institute of Medical Research P.O. Royal Melbourne Hospital Victoria 3050, Australia",Walter and Eliza Hall Institute of Medical Research,I196021976,1
W2025173553,101,"A very large repeating unit of mouse DNA containing the 18S, 28S and 5.8S rRNA genes",1977-08-01,95,journal-article,560915,1,A5057450326,Suzanne Cory,"Molecular Biology Laboratory Walter and Eliza Hall Institute of Medical Research P.O. Royal Melbourne Hospital Victoria 3050, Australia",Royal Melbourne Hospital,I1320473756,2
W2025173553,101,"A very large repeating unit of mouse DNA containing the 18S, 28S and 5.8S rRNA genes",1977-08-01,95,journal-article,560915,2,A5084729140,Jerry M. Adams,"Molecular Biology Laboratory Walter and Eliza Hall Institute of Medical Research P.O. Royal Melbourne Hospital Victoria 3050, Australia",Walter and Eliza Hall Institute of Medical Research,I196021976,1
W2025173553,101,"A very large repeating unit of mouse DNA containing the 18S, 28S and 5.8S rRNA genes",1977-08-01,95,journal-article,560915,2,A5084729140,Jerry M. Adams,"Molecular Biology Laboratory Walter and Eliza Hall Institute of Medical Research P.O. Royal Melbourne Hospital Victoria 3050, Australia",Royal Melbourne Hospital,I1320473756,2
W159854425,0,Analysis of molecular aspects of Na+ and Ca2+ uptakes by embryonic cardiac cells in culture.,1977-09-01,82,journal-article,561068,1,A5083065595,Michel Fosset,,,,1
W159854425,0,Analysis of molecular aspects of Na+ and Ca2+ uptakes by embryonic cardiac cells in culture.,1977-09-01,82,journal-article,561068,2,A5084738344,Jean de Barry,,,,1
W159854425,0,Analysis of molecular aspects of Na+ and Ca2+ uptakes by embryonic cardiac cells in culture.,1977-09-01,82,journal-article,561068,3,A5060091122,Marie-Cécile Lenoir,,,,1
W159854425,0,Analysis of molecular aspects of Na+ and Ca2+ uptakes by embryonic cardiac cells in culture.,1977-09-01,82,journal-article,561068,4,A5068045779,Michel Lazdunski,,,,1
W2045163633,0,Initiation of chick cell division by trypsin action at the cell surface,1977-08-01,82,journal-article,561313,1,A5087840084,Darrell H. Carney,"Department of Medical Microbiology, College of Medicine, University of California, Irvine, Irvine","University of California, Irvine",I204250578,1
W2045163633,0,Initiation of chick cell division by trypsin action at the cell surface,1977-08-01,82,journal-article,561313,2,A5089946301,Dennis D. Cunningham,"Department of Medical Microbiology, College of Medicine, University of California, Irvine, Irvine","University of California, Irvine",I204250578,1
W1567127782,84,"Decarboxylation-dependent transamination catalyzed by mammalian 3,4-dihydroxyphenylalanine decarboxylase.",1977-10-01,80,journal-article,561784,1,A5050551531,Marion H. O’Leary,,,,1
W1567127782,84,"Decarboxylation-dependent transamination catalyzed by mammalian 3,4-dihydroxyphenylalanine decarboxylase.",1977-10-01,80,journal-article,561784,2,A5029359218,Richard L. Baughn,,,,1
W1597547504,141,DNA-directed in vitro synthesis of beta-galactosidase. Studies with purified factors.,1977-10-01,70,journal-article,561072,1,A5011519137,Hsiang‐Fu Kung,,,,1
W1597547504,141,DNA-directed in vitro synthesis of beta-galactosidase. Studies with purified factors.,1977-10-01,70,journal-article,561072,2,A5067281860,Betty Redfield,,,,1
W1597547504,141,DNA-directed in vitro synthesis of beta-galactosidase. Studies with purified factors.,1977-10-01,70,journal-article,561072,3,A5049537565,Benjamin V. Treadwell,,,,1
W1597547504,141,DNA-directed in vitro synthesis of beta-galactosidase. Studies with purified factors.,1977-10-01,70,journal-article,561072,4,A5086452249,Barnet Eskin,,,,1
W1597547504,141,DNA-directed in vitro synthesis of beta-galactosidase. Studies with purified factors.,1977-10-01,70,journal-article,561072,5,A5027320174,Carlos Spears,,,,1
W1597547504,141,DNA-directed in vitro synthesis of beta-galactosidase. Studies with purified factors.,1977-10-01,70,journal-article,561072,6,A5041730312,Herbert Weissbach,,,,1
W2031257050,132,Complete turnover of poly(A) on maternal mRNA of sea urchin embryos,1977-06-01,52,journal-article,560910,1,A5027280394,Gregory J. Dolecki,"Marine Biological Laboratory Woods Hole, Massachusetts 02543 USA",Marine Biological Laboratory,I1338920048,1
W2031257050,132,Complete turnover of poly(A) on maternal mRNA of sea urchin embryos,1977-06-01,52,journal-article,560910,2,A5062649197,Roger Duncan,"Marine Biological Laboratory Woods Hole, Massachusetts 02543 USA",Marine Biological Laboratory,I1338920048,1
W2031257050,132,Complete turnover of poly(A) on maternal mRNA of sea urchin embryos,1977-06-01,52,journal-article,560910,3,A5086956108,Tom Humphreys,"Pacific Biomedical Reserch Center University of Hawaii 41 Ahui Street Honolulu, Hawaii 96813 USA",University of Hawaii System,I1331384533,1
W1512794692,0,"The amino acid sequence of Clostridium pasteurianum iron protein, a component of nitrogenase. III. The NH2-terminal and COOH-terminal sequences, tryptic peptides of large cyanogen bromide peptides, and the complete sequence.",1977-10-01,50,journal-article,561783,1,A5031619898,Masaru Tanaka,,,,1
W1512794692,0,"The amino acid sequence of Clostridium pasteurianum iron protein, a component of nitrogenase. III. The NH2-terminal and COOH-terminal sequences, tryptic peptides of large cyanogen bromide peptides, and the complete sequence.",1977-10-01,50,journal-article,561783,2,A5023075718,Mitsuru Haniu,,,,1
W1512794692,0,"The amino acid sequence of Clostridium pasteurianum iron protein, a component of nitrogenase. III. The NH2-terminal and COOH-terminal sequences, tryptic peptides of large cyanogen bromide peptides, and the complete sequence.",1977-10-01,50,journal-article,561783,3,A5075983310,Kerry T. Yasunobu,,,,1
W2044060397,0,Contact-mediated communication of ouabain resistance in mammalian cells in culture,1977-08-01,44,journal-article,561315,1,A5036226165,Cheryl M. Corsaro,"Department of Pediatrics, Johns Hopkins University School of Medicine, Baltimore,",Johns Hopkins Medicine,I2799853436,1
W2044060397,0,Contact-mediated communication of ouabain resistance in mammalian cells in culture,1977-08-01,44,journal-article,561315,1,A5036226165,Cheryl M. Corsaro,"Department of Pediatrics, Johns Hopkins University School of Medicine, Baltimore,",Johns Hopkins University,I145311948,2
W2044060397,0,Contact-mediated communication of ouabain resistance in mammalian cells in culture,1977-08-01,44,journal-article,561315,2,A5074239848,Barbara R. Migeon,"Department of Pediatrics, Johns Hopkins University School of Medicine, Baltimore,",Johns Hopkins Medicine,I2799853436,1
W2044060397,0,Contact-mediated communication of ouabain resistance in mammalian cells in culture,1977-08-01,44,journal-article,561315,2,A5074239848,Barbara R. Migeon,"Department of Pediatrics, Johns Hopkins University School of Medicine, Baltimore,",Johns Hopkins University,I145311948,2
W2036060273,34,Ratio of plasma alpha amino-n-butyric acid to leucine as an empirical marker of alcoholism: diagnostic value,1977-09-16,42,journal-article,561441,1,A5069623980,Marsha Y. Morgan,,,,1
W2036060273,34,Ratio of plasma alpha amino-n-butyric acid to leucine as an empirical marker of alcoholism: diagnostic value,1977-09-16,42,journal-article,561441,2,A5081665935,Judith P. Milsom,,,,1
W2036060273,34,Ratio of plasma alpha amino-n-butyric acid to leucine as an empirical marker of alcoholism: diagnostic value,1977-09-16,42,journal-article,561441,3,A5038714191,Sheila Sherlock,,,,1
W1984112365,42,Diazepam Maintenance of Alcohol Preference During Alcohol Withdrawal,1977-10-21,39,journal-article,561997,1,A5078408061,J. A. Deutsch,"Department of Psychology, University of California at San Diego, La Jolla 92093","University of California, San Diego",I36258959,1
W1984112365,42,Diazepam Maintenance of Alcohol Preference During Alcohol Withdrawal,1977-10-21,39,journal-article,561997,2,A5017772051,Nancy Y. Walton,"Department of Psychology, University of California at San Diego, La Jolla 92093","University of California, San Diego",I36258959,1
W1994631198,95,Recombinant DNA formation in a cell-free system from Xenopus laevis eggs,1977-09-01,35,journal-article,561663,1,A5050955279,Robert M. Benbow,"Department of Biology, Johns Hopkins University Baltimore, Maryland 21218 USA",Johns Hopkins University,I145311948,1
W1994631198,95,Recombinant DNA formation in a cell-free system from Xenopus laevis eggs,1977-09-01,35,journal-article,561663,2,A5031527154,Marc R. Krauss,"Department of Biology, Johns Hopkins University Baltimore, Maryland 21218 USA",Johns Hopkins University,I145311948,1
W2065989942,131,A characterization of globin mRNA sequences in the nucleus of duck immature red blood cells,1977-09-01,35,journal-article,561662,1,A5019788466,Roger Strair,"Departments of Cell Biology and Medicine and the Liver Research Center, Albert Einstein College of Medicine, 1300 Morris Park Avenue, Bronx, New York 10461 USA",Albert Einstein College of Medicine,I129975664,1
